amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type
AMR-A-1,T253,corridor,2026-01-01 06:01:00,2026-01-01 06:01:08,C0-9,C0-8,,,151.815,-84.679,0,151.815,-75.288,0,completed,3660.264,2026-01-01 06:01:00,segment_corridor,linen_cart,,C0-9,C0-8,,7.826,0.0,9.391,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-8"", ""duration"": 7.825833333333338, ""distance_m"": 9.391000000000005, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 151.815, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:01:08,2026-01-01 06:01:33,C0-8,C0-6,,,151.815,-75.288,0,181.948,-75.288,0,completed,3668.089,2026-01-01 06:01:08,segment_corridor,linen_cart,,C0-8,C0-6,,25.111,0.0,30.133,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-8"", ""to"": ""C0-6"", ""duration"": 25.110833333333343, ""distance_m"": 30.13300000000001, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.815, ""from_y"": -75.288, ""to_x"": 181.948, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:01:33,2026-01-01 06:01:42,C0-6,C0-5,,,181.948,-75.288,0,181.917,-63.981,0,completed,3693.2,2026-01-01 06:01:33,segment_corridor,linen_cart,,C0-6,C0-5,,9.423,0.0,11.307,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-6"", ""to"": ""C0-5"", ""duration"": 9.422535413099334, ""distance_m"": 11.3070424957192, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 181.948, ""from_y"": -75.288, ""to_x"": 181.917, ""to_y"": -63.981, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:01:42,2026-01-01 06:02:00,C0-5,C0-4,,,181.917,-63.981,0,181.948,-41.989,0,completed,3702.623,2026-01-01 06:01:42,segment_corridor,linen_cart,,C0-5,C0-4,,18.327,0.0,21.992,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-5"", ""to"": ""C0-4"", ""duration"": 18.32668487403607, ""distance_m"": 21.99202184884328, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 181.917, ""from_y"": -63.981, ""to_x"": 181.948, ""to_y"": -41.989, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:02:00,2026-01-01 06:02:08,C0-4,C0-3,,,181.948,-41.989,0,173.237,-41.99,0,completed,3720.949,2026-01-01 06:02:00,segment_corridor,linen_cart,,C0-4,C0-3,,7.259,0.0,8.711,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-4"", ""to"": ""C0-3"", ""duration"": 7.259166714498919, ""distance_m"": 8.711000057398703, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 181.948, ""from_y"": -41.989, ""to_x"": 173.237, ""to_y"": -41.99, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:02:08,2026-01-01 06:02:21,C0-3,C0-49,,,173.237,-41.99,0,173.233,-26.1,0,completed,3728.209,2026-01-01 06:02:08,segment_corridor,linen_cart,,C0-3,C0-49,,13.242,0.0,15.89,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-3"", ""to"": ""C0-49"", ""duration"": 13.241667086217742, ""distance_m"": 15.89000050346129, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 173.237, ""from_y"": -41.99, ""to_x"": 173.233, ""to_y"": -26.1, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:02:21,2026-01-01 06:02:25,C0-49,Linen Deliveries,,,173.233,-26.1,0,177.647,-26.099,0,completed,3741.45,2026-01-01 06:02:21,segment_corridor,linen_cart,,C0-49,Linen Deliveries,,3.678,0.0,4.414,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-49"", ""to"": ""Linen Deliveries"", ""duration"": 3.6783334277299384, ""distance_m"": 4.414000113275926, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 173.233, ""from_y"": -26.1, ""to_x"": 177.647, ""to_y"": -26.099, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,pickup,2026-01-01 06:02:25,2026-01-01 06:02:45,,,,,,,,,,,completed,3745.129,2026-01-01 06:02:25,segment_pickup,linen_cart,,Linen Deliveries,UEC-DELIVERYHUB,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""Linen Deliveries"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:02:45,2026-01-01 06:02:49,Linen Deliveries,C0-49,,,177.647,-26.099,0,173.233,-26.1,0,completed,3765.129,2026-01-01 06:02:45,segment_corridor,linen_cart,,Linen Deliveries,C0-49,,4.327,0.0,4.414,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Linen Deliveries"", ""to"": ""C0-49"", ""duration"": 4.327451091446987, ""distance_m"": 4.414000113275926, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 177.647, ""from_y"": -26.099, ""to_x"": 173.233, ""to_y"": -26.1, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:02:49,2026-01-01 06:03:05,C0-49,C0-3,,,173.233,-26.1,0,173.237,-41.99,0,completed,3769.456,2026-01-01 06:02:49,segment_corridor,linen_cart,,C0-49,C0-3,,15.578,0.0,15.89,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-49"", ""to"": ""C0-3"", ""duration"": 15.578431866138521, ""distance_m"": 15.89000050346129, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 173.233, ""from_y"": -26.1, ""to_x"": 173.237, ""to_y"": -41.99, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:03:05,2026-01-01 06:03:12,C0-3,C0-4,,,173.237,-41.99,0,181.948,-41.989,0,completed,3785.034,2026-01-01 06:03:05,segment_corridor,linen_cart,,C0-3,C0-4,,7.259,0.0,8.711,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-3"", ""to"": ""C0-4"", ""duration"": 7.259166714498919, ""distance_m"": 8.711000057398703, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 173.237, ""from_y"": -41.99, ""to_x"": 181.948, ""to_y"": -41.989, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:03:12,2026-01-01 06:03:30,C0-4,C0-5,,,181.948,-41.989,0,181.917,-63.981,0,completed,3792.294,2026-01-01 06:03:12,segment_corridor,linen_cart,,C0-4,C0-5,,18.327,0.0,21.992,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-4"", ""to"": ""C0-5"", ""duration"": 18.32668487403607, ""distance_m"": 21.99202184884328, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 181.948, ""from_y"": -41.989, ""to_x"": 181.917, ""to_y"": -63.981, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:03:30,2026-01-01 06:03:40,C0-5,C0-6,,,181.917,-63.981,0,181.948,-75.288,0,completed,3810.62,2026-01-01 06:03:30,segment_corridor,linen_cart,,C0-5,C0-6,,9.423,0.0,11.307,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-5"", ""to"": ""C0-6"", ""duration"": 9.422535413099334, ""distance_m"": 11.3070424957192, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 181.917, ""from_y"": -63.981, ""to_x"": 181.948, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:03:40,2026-01-01 06:04:05,C0-6,C0-8,,,181.948,-75.288,0,151.815,-75.288,0,completed,3820.043,2026-01-01 06:03:40,segment_corridor,linen_cart,,C0-6,C0-8,,25.111,0.0,30.133,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-6"", ""to"": ""C0-8"", ""duration"": 25.110833333333343, ""distance_m"": 30.13300000000001, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 181.948, ""from_y"": -75.288, ""to_x"": 151.815, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:04:05,2026-01-01 06:04:12,C0-8,C0-19,,,151.815,-75.288,0,142.723,-75.317,0,completed,3845.154,2026-01-01 06:04:05,segment_corridor,linen_cart,,C0-8,C0-19,,7.577,0.0,9.092,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-8"", ""to"": ""C0-19"", ""duration"": 7.5767052077770165, ""distance_m"": 9.09204624933242, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.815, ""from_y"": -75.288, ""to_x"": 142.723, ""to_y"": -75.317, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:04:12,2026-01-01 06:04:25,C0-19,C0-24,,,142.723,-75.317,0,142.764,-59.64,0,completed,3852.73,2026-01-01 06:04:12,segment_corridor,linen_cart,,C0-19,C0-24,,13.064,0.0,15.677,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-19"", ""to"": ""C0-24"", ""duration"": 13.06421134456862, ""distance_m"": 15.677053613482343, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.723, ""from_y"": -75.317, ""to_x"": 142.764, ""to_y"": -59.64, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:04:25,2026-01-01 06:04:55,C0-24,C0-25,,,142.764,-59.64,0,107.222,-59.537,0,completed,3865.795,2026-01-01 06:04:25,segment_corridor,linen_cart,,C0-24,C0-25,,29.618,0.0,35.542,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-24"", ""to"": ""C0-25"", ""duration"": 29.618457704707655, ""distance_m"": 35.542149245649185, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.764, ""from_y"": -59.64, ""to_x"": 107.222, ""to_y"": -59.537, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:04:55,2026-01-01 06:05:20,C0-25,C0-26,,,107.222,-59.537,0,77.299,-59.51,0,completed,3895.413,2026-01-01 06:04:55,segment_corridor,linen_cart,,C0-25,C0-26,,24.936,0.0,29.923,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-25"", ""to"": ""C0-26"", ""duration"": 24.935843484385632, ""distance_m"": 29.923012181262756, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 107.222, ""from_y"": -59.537, ""to_x"": 77.299, ""to_y"": -59.51, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:05:20,2026-01-01 06:05:21,C0-26,C0-52,,,77.299,-59.51,0,77.294,-57.819,0,completed,3920.349,2026-01-01 06:05:20,segment_corridor,linen_cart,,C0-26,C0-52,,1.409,0.0,1.691,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-26"", ""to"": ""C0-52"", ""duration"": 1.409172826716278, ""distance_m"": 1.6910073920595334, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.299, ""from_y"": -59.51, ""to_x"": 77.294, ""to_y"": -57.819, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:05:21,2026-01-01 06:05:27,C0-52,C0-33,,,77.294,-57.819,0,77.284,-50.539,0,completed,3921.758,2026-01-01 06:05:21,segment_corridor,linen_cart,,C0-52,C0-33,,6.067,0.0,7.28,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-52"", ""to"": ""C0-33"", ""duration"": 6.0666723901071915, ""distance_m"": 7.28000686812863, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.294, ""from_y"": -57.819, ""to_x"": 77.284, ""to_y"": -50.539, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:05:27,2026-01-01 06:05:44,C0-33,C0-34,,,77.284,-50.539,0,77.167,-30.539,0,completed,3927.825,2026-01-01 06:05:27,segment_corridor,linen_cart,,C0-33,C0-34,,16.667,0.0,20.0,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-33"", ""to"": ""C0-34"", ""duration"": 16.666951851726754, ""distance_m"": 20.000342222072103, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.284, ""from_y"": -50.539, ""to_x"": 77.167, ""to_y"": -30.539, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:05:44,2026-01-01 06:05:55,C0-34,C0-38,,,77.167,-30.539,0,77.537,-16.912,0,completed,3944.492,2026-01-01 06:05:44,segment_corridor,linen_cart,,C0-34,C0-38,,11.36,0.0,13.632,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-34"", ""to"": ""C0-38"", ""duration"": 11.360018492013511, ""distance_m"": 13.632022190416214, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.167, ""from_y"": -30.539, ""to_x"": 77.537, ""to_y"": -16.912, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:05:55,2026-01-01 06:06:04,C0-38,C0-39,,,77.537,-16.912,0,88.256,-16.871,0,completed,3955.852,2026-01-01 06:05:55,segment_corridor,linen_cart,,C0-38,C0-39,,8.933,0.0,10.719,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-38"", ""to"": ""C0-39"", ""duration"": 8.93256534323209, ""distance_m"": 10.719078411878508, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 77.537, ""from_y"": -16.912, ""to_x"": 88.256, ""to_y"": -16.871, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:06:04,2026-01-01 06:06:20,C0-39,C0-41,,,88.256,-16.871,0,107.0,-17.0,0,completed,3964.784,2026-01-01 06:06:04,segment_corridor,linen_cart,,C0-39,C0-41,,15.62,0.0,18.744,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-39"", ""to"": ""C0-41"", ""duration"": 15.620369913993715, ""distance_m"": 18.744443896792458, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 88.256, ""from_y"": -16.871, ""to_x"": 107.0, ""to_y"": -17.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:06:20,2026-01-01 06:06:24,C0-41,C0-40,,,107.0,-17.0,0,107.0,-22.0,0,completed,3980.405,2026-01-01 06:06:20,segment_corridor,linen_cart,,C0-41,C0-40,,4.167,0.0,5.0,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-41"", ""to"": ""C0-40"", ""duration"": 4.166666666666667, ""distance_m"": 5.0, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 107.0, ""from_y"": -17.0, ""to_x"": 107.0, ""to_y"": -22.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,corridor,2026-01-01 06:06:24,2026-01-01 06:06:27,C0-40,UEC-DELIVERYHUB,,,107.0,-22.0,0,110.0,-22.0,0,completed,3984.571,2026-01-01 06:06:24,segment_corridor,linen_cart,,C0-40,UEC-DELIVERYHUB,,2.5,0.0,3.0,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-40"", ""to"": ""UEC-DELIVERYHUB"", ""duration"": 2.5, ""distance_m"": 3.0, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 107.0, ""from_y"": -22.0, ""to_x"": 110.0, ""to_y"": -22.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-1,T253,dropoff,2026-01-01 06:06:27,2026-01-01 06:06:47,,,,,,,,,,,completed,3987.071,2026-01-01 06:06:27,segment_dropoff,linen_cart,,Linen Deliveries,UEC-DELIVERYHUB,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""UEC-DELIVERYHUB"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,
AMR-A-2,T254,,2026-01-01 06:00:00,2026-01-01 06:00:01,,,AMR-CENTRE,THEATRES-STORE,,,,,,,start,3600.0,2026-01-01 06:00:00,task_assigned,linen_cart,,Linen Deliveries,THEATRES-STORE,,0.0,0.0,0.0,0.0,407.672,Assigned task to AMR-A-2,,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:00,2026-01-01 06:00:03,AMR-CENTRE,C2-11,,,157.36,-81.619,2,157.38,-84.803,2,completed,3600.0,2026-01-01 06:00:00,segment_corridor,linen_cart,,AMR-CENTRE,C2-11,,3.987,0.0,3.184,0.0,0.0,"{""type"": ""corridor"", ""from"": ""AMR-CENTRE"", ""to"": ""C2-11"", ""duration"": 3.986719011209238, ""distance_m"": 3.1840628134507623, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 157.36, ""from_y"": -81.619, ""to_x"": 157.38, ""to_y"": -84.803, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:03,2026-01-01 06:00:09,C2-11,C2-10,,,157.38,-84.803,2,151.747,-84.823,2,completed,3603.987,2026-01-01 06:00:03,segment_corridor,linen_cart,,C2-11,C2-10,,5.523,0.0,5.633,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-11"", ""to"": ""C2-10"", ""duration"": 5.522583828379959, ""distance_m"": 5.633035504947558, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 157.38, ""from_y"": -84.803, ""to_x"": 151.747, ""to_y"": -84.823, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:09,2026-01-01 06:00:14,C2-10,C2-22,,,151.747,-84.823,2,146.298,-84.823,2,completed,3609.509,2026-01-01 06:00:09,segment_corridor,linen_cart,,C2-10,C2-22,,5.342,0.0,5.449,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-10"", ""to"": ""C2-22"", ""duration"": 5.342156862745111, ""distance_m"": 5.449000000000012, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 151.747, ""from_y"": -84.823, ""to_x"": 146.298, ""to_y"": -84.823, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:14,2026-01-01 06:00:20,C2-22,C2-12,,,146.298,-84.823,2,140.54,-85.162,2,completed,3614.851,2026-01-01 06:00:14,segment_corridor,linen_cart,,C2-22,C2-12,,5.655,0.0,5.768,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-22"", ""to"": ""C2-12"", ""duration"": 5.654873150643218, ""distance_m"": 5.767970613656082, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 146.298, ""from_y"": -84.823, ""to_x"": 140.54, ""to_y"": -85.162, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:20,2026-01-01 06:00:23,C2-12,Lift-4-F2,,,140.54,-85.162,2,140.605,-89.055,2,completed,3620.506,2026-01-01 06:00:20,segment_corridor,linen_cart,,C2-12,Lift-4-F2,,3.245,0.0,3.894,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-12"", ""to"": ""Lift-4-F2"", ""duration"": 3.24461883568608, ""distance_m"": 3.893542602823296, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.54, ""from_y"": -85.162, ""to_x"": 140.605, ""to_y"": -89.055, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-2,T254,lift_reposition,2026-01-01 06:00:23,2026-01-01 06:00:30,Lift-4-F5,Lift-4-F2,,,140.605,-89.055,5,140.605,-89.055,2,completed,3623.751,2026-01-01 06:00:23,segment_lift_reposition,linen_cart,,Lift-4-F5,Lift-4-F2,Lift-4,6.667,0.0,12.0,0.02200961538461538,0.0,"{""type"": ""lift_reposition"", ""lift_id"": ""Lift-4"", ""from"": ""Lift-4-F5"", ""to"": ""Lift-4-F2"", ""from_floor"": 5, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 6.666666666666666, ""distance_m"": 12.0, ""vertical_distance_m"": 12.0, ""energy_kwh"": 0.02200961538461538, ""from_x"": 140.605, ""from_y"": -89.055, ""to_x"": 140.605, ""to_y"": -89.055}",,,,0.0,
AMR-A-2,T254,lift_transfer,2026-01-01 06:00:30,2026-01-01 06:00:54,Lift-4-F2,Lift-4-F0,,,140.605,-89.055,2,140.605,-89.055,0,completed,3630.418,2026-01-01 06:00:30,segment_lift_transfer,linen_cart,,Lift-4-F2,Lift-4-F0,Lift-4,24.444,0.0,8.0,0.018349999999999998,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-4"", ""from"": ""Lift-4-F2"", ""to"": ""Lift-4-F0"", ""from_floor"": 2, ""to_floor"": 0, ""wait_time"": 0.0, ""duration"": 24.444444444444194, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.018349999999999998, ""from_x"": 140.605, ""from_y"": -89.055, ""to_x"": 140.605, ""to_y"": -89.055}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:54,2026-01-01 06:00:58,Lift-4-F0,C0-23,,,140.605,-89.055,0,140.608,-84.673,0,completed,3654.862,2026-01-01 06:00:54,segment_corridor,linen_cart,,Lift-4-F0,C0-23,,3.652,0.0,4.382,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-4-F0"", ""to"": ""C0-23"", ""duration"": 3.6516675224401896, ""distance_m"": 4.3820010269282275, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.605, ""from_y"": -89.055, ""to_x"": 140.608, ""to_y"": -84.673, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:00:58,2026-01-01 06:01:09,C0-23,C0-9,,,140.608,-84.673,0,151.815,-84.679,0,completed,3658.514,2026-01-01 06:00:58,segment_corridor,linen_cart,,C0-23,C0-9,,10.987,0.0,11.207,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-23"", ""to"": ""C0-9"", ""duration"": 10.987256476606765, ""distance_m"": 11.207001606138899, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 140.608, ""from_y"": -84.673, ""to_x"": 151.815, ""to_y"": -84.679, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:01:09,2026-01-01 06:01:18,C0-9,C0-8,,,151.815,-84.679,0,151.815,-75.288,0,completed,3669.501,2026-01-01 06:01:09,segment_corridor,linen_cart,,C0-9,C0-8,,9.207,0.0,9.391,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-8"", ""duration"": 9.206862745098045, ""distance_m"": 9.391000000000005, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 151.815, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:01:18,2026-01-01 06:01:48,C0-8,C0-6,,,151.815,-75.288,0,181.948,-75.288,0,completed,3678.708,2026-01-01 06:01:18,segment_corridor,linen_cart,,C0-8,C0-6,,29.542,0.0,30.133,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-8"", ""to"": ""C0-6"", ""duration"": 29.54215686274511, ""distance_m"": 30.13300000000001, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 151.815, ""from_y"": -75.288, ""to_x"": 181.948, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:01:48,2026-01-01 06:01:59,C0-6,C0-5,,,181.948,-75.288,0,181.917,-63.981,0,completed,3708.25,2026-01-01 06:01:48,segment_corridor,linen_cart,,C0-6,C0-5,,11.085,0.0,11.307,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-6"", ""to"": ""C0-5"", ""duration"": 11.085335780116864, ""distance_m"": 11.3070424957192, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 181.948, ""from_y"": -75.288, ""to_x"": 181.917, ""to_y"": -63.981, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:01:59,2026-01-01 06:02:20,C0-5,C0-4,,,181.917,-63.981,0,181.948,-41.989,0,completed,3719.335,2026-01-01 06:01:59,segment_corridor,linen_cart,,C0-5,C0-4,,21.561,0.0,21.992,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-5"", ""to"": ""C0-4"", ""duration"": 21.56080573416008, ""distance_m"": 21.99202184884328, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 181.917, ""from_y"": -63.981, ""to_x"": 181.948, ""to_y"": -41.989, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:02:20,2026-01-01 06:02:29,C0-4,C0-3,,,181.948,-41.989,0,173.237,-41.99,0,completed,3740.896,2026-01-01 06:02:20,segment_corridor,linen_cart,,C0-4,C0-3,,8.54,0.0,8.711,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-4"", ""to"": ""C0-3"", ""duration"": 8.540196134704612, ""distance_m"": 8.711000057398703, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 181.948, ""from_y"": -41.989, ""to_x"": 173.237, ""to_y"": -41.99, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
AMR-A-2,T254,corridor,2026-01-01 06:02:29,2026-01-01 06:02:48,C0-3,C0-49,,,173.237,-41.99,0,173.233,-26.1,0,completed,3749.436,2026-01-01 06:02:29,segment_corridor,linen_cart,,C0-3,C0-49,,18.917,0.0,15.89,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-3"", ""to"": ""C0-49"", ""duration"": 18.916667266025346, ""distance_m"": 15.89000050346129, ""speed_factor"": 0.7, ""congestion_count"": 2, ""from_x"": 173.237, ""from_y"": -41.99, ""to_x"": 173.233, ""to_y"": -26.1, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,
