amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,task_duration_sec,details
AMR-A-1,T14,dropoff,2026-01-01 08:26:41,2026-01-01 08:27:01,,,,,,,,,,,completed,1601.285,2026-01-01 08:26:41,segment_dropoff,goods_cage,,RD,ICU-DH,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""ICU-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-1,T1,,2026-01-01 08:03:05,2026-01-01 08:03:05,,,,,,,,,,,finish,185.297,2026-01-01 08:03:05,task_complete,food_trolley,,KITCHEN,ADULTIP1-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T1 completed
AMR-A-2,T2,,2026-01-01 08:04:21,2026-01-01 08:04:21,,,,,,,,,,,finish,261.16,2026-01-01 08:04:21,task_complete,food_trolley,,KITCHEN,ADULTIP2-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T2 completed
AMR-A-3,T3,,2026-01-01 08:04:56,2026-01-01 08:04:56,,,,,,,,,,,finish,296.006,2026-01-01 08:04:56,task_complete,food_trolley,,KITCHEN,ADULTIP3-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T3 completed
AMR-A-1,T4,,2026-01-01 08:06:25,2026-01-01 08:06:25,,,,,,,,,,,finish,385.265,2026-01-01 08:06:25,task_complete,food_trolley,,KITCHEN,ADULTIP4-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T4 completed
AMR-A-2,T5,,2026-01-01 08:07:43,2026-01-01 08:07:43,,,,,,,,,,,finish,463.329,2026-01-01 08:07:43,task_complete,food_trolley,,KITCHEN,ADULTIP1-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T5 completed
AMR-A-3,T6,,2026-01-01 08:10:41,2026-01-01 08:10:41,,,,,,,,,,,finish,641.051,2026-01-01 08:10:41,task_complete,food_trolley,,KITCHEN,ADULTIP6-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T6 completed
AMR-A-1,T7,,2026-01-01 08:11:42,2026-01-01 08:11:42,,,,,,,,,,,finish,702.617,2026-01-01 08:11:42,task_complete,food_trolley,,KITCHEN,ADULTIP6-DELIVERYHUB,,0.0,0.0,0.0,0.0,Task T7 completed
AMR-A-2,T8,,2026-01-01 08:12:20,2026-01-01 08:12:20,,,,,,,,,,,finish,740.185,2026-01-01 08:12:20,task_complete,empty_bin,,AMU-DH,UEC-DH,,0.0,0.0,0.0,0.0,Task T8 completed
AMR-A-2,T9,,2026-01-01 08:13:38,2026-01-01 08:13:38,,,,,,,,,,,finish,818.754,2026-01-01 08:13:38,task_complete,empty_bin,,AMU-DH,UEC-DH,,0.0,0.0,0.0,0.0,Task T9 completed
AMR-A-3,T10,,2026-01-01 08:13:42,2026-01-01 08:13:42,,,,,,,,,,,finish,822.908,2026-01-01 08:13:42,task_complete,empty_bin,,AMU-DH,UEC-DH,,0.0,0.0,0.0,0.0,Task T10 completed
AMR-A-1,T11,,2026-01-01 08:20:11,2026-01-01 08:20:11,,,,,,,,,,,finish,1211.297,2026-01-01 08:20:11,task_complete,goods_cage,,RD,ANTE-DH,,0.0,0.0,0.0,0.0,Task T11 completed
AMR-A-1,T11,,2026-01-01 08:00:00,2026-01-01 08:00:00,,,,,,,,,,,overrun,1211.297,2026-01-01 08:20:11,task_overrun,goods_cage,,RD,ANTE-DH,,508.68,0.0,0.0,300,Task T11 exceeded target by 208.680 seconds
AMR-A-3,T13,,2026-01-01 08:21:22,2026-01-01 08:21:22,,,,,,,,,,,finish,1282.942,2026-01-01 08:21:22,task_complete,goods_cage,,RD,ENDOSCOPY-DH,,0.0,0.0,0.0,0.0,Task T13 completed
AMR-A-3,RETURN-AMR-A-3-1,,2026-01-01 08:21:22,2026-01-01 08:21:23,,,ENDOSCOPY-DH,AMR-CENTRE,,,,,,,start,1282.942,2026-01-01 08:21:22,task_assigned,food_trolley,,ENDOSCOPY-DH,AMR-CENTRE,,0.0,0.0,0.0,182.84,Assigned task to AMR-A-3
AMR-A-3,RETURN-AMR-A-3-1,pickup,2026-01-01 08:21:22,2026-01-01 08:21:42,,,,,,,,,,,completed,1282.942,2026-01-01 08:21:22,segment_pickup,food_trolley,,ENDOSCOPY-DH,AMR-CENTRE,,20.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""ENDOSCOPY-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:21:42,2026-01-01 08:21:46,ENDOSCOPY-DH,C1-34,,,155.718,-137.412,1,151.955,-137.621,1,completed,1302.942,2026-01-01 08:21:42,segment_corridor,food_trolley,,ENDOSCOPY-DH,C1-34,,3.141,0.0,3.769,0.0,"{""type"": ""corridor"", ""from"": ""ENDOSCOPY-DH"", ""to"": ""C1-34"", ""duration"": 3.1406662863510513, ""distance_m"": 3.7687995436212613, ""from_x"": 155.718, ""from_y"": -137.412, ""to_x"": 151.955, ""to_y"": -137.621, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:21:46,2026-01-01 08:21:49,C1-34,C1-33,,,151.955,-137.621,1,151.789,-141.862,1,completed,1306.083,2026-01-01 08:21:46,segment_corridor,food_trolley,,C1-34,C1-33,,3.537,0.0,4.244,0.0,"{""type"": ""corridor"", ""from"": ""C1-34"", ""to"": ""C1-33"", ""duration"": 3.5368729322508616, ""distance_m"": 4.244247518701034, ""from_x"": 151.955, ""from_y"": -137.621, ""to_x"": 151.789, ""to_y"": -141.862, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:21:49,2026-01-01 08:21:57,C1-33,C1-29,,,151.789,-141.862,1,142.168,-142.002,1,completed,1309.62,2026-01-01 08:21:49,segment_corridor,food_trolley,,C1-33,C1-29,,8.018,0.0,9.622,0.0,"{""type"": ""corridor"", ""from"": ""C1-33"", ""to"": ""C1-29"", ""duration"": 8.018348792682373, ""distance_m"": 9.622018551218847, ""from_x"": 151.789, ""from_y"": -141.862, ""to_x"": 142.168, ""to_y"": -142.002, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:21:57,2026-01-01 08:22:00,C1-29,C1-28,,,142.168,-142.002,1,142.21,-138.617,1,completed,1317.638,2026-01-01 08:21:57,segment_corridor,food_trolley,,C1-29,C1-28,,2.821,0.0,3.385,0.0,"{""type"": ""corridor"", ""from"": ""C1-29"", ""to"": ""C1-28"", ""duration"": 2.8210504593935455, ""distance_m"": 3.3852605512722547, ""from_x"": 142.168, ""from_y"": -142.002, ""to_x"": 142.21, ""to_y"": -138.617, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:00,2026-01-01 08:22:02,C1-28,C1-27,,,142.21,-138.617,1,142.122,-135.61,1,completed,1320.459,2026-01-01 08:22:00,segment_corridor,food_trolley,,C1-28,C1-27,,2.507,0.0,3.008,0.0,"{""type"": ""corridor"", ""from"": ""C1-28"", ""to"": ""C1-27"", ""duration"": 2.506906155447811, ""distance_m"": 3.008287386537373, ""from_x"": 142.21, ""from_y"": -138.617, ""to_x"": 142.122, ""to_y"": -135.61, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:02,2026-01-01 08:22:06,C1-27,Lift-5-F1,,,142.122,-135.61,1,138.393,-135.355,1,completed,1322.966,2026-01-01 08:22:02,segment_corridor,food_trolley,,C1-27,Lift-5-F1,,3.115,0.0,3.738,0.0,"{""type"": ""corridor"", ""from"": ""C1-27"", ""to"": ""Lift-5-F1"", ""duration"": 3.114757213652467, ""distance_m"": 3.73770865638296, ""from_x"": 142.122, ""from_y"": -135.61, ""to_x"": 138.393, ""to_y"": -135.355, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-3,RETURN-AMR-A-3-1,lift_transfer,2026-01-01 08:22:06,2026-01-01 08:22:28,Lift-5-F1,Lift-5-F2,,,138.393,-135.355,1,138.393,-135.355,2,completed,1326.081,2026-01-01 08:22:06,segment_lift_transfer,food_trolley,,Lift-5-F1,Lift-5-F2,Lift-5,22.222,0.0,4.0,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-5"", ""from"": ""Lift-5-F1"", ""to"": ""Lift-5-F2"", ""from_floor"": 1, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 22.22222222222217, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 138.393, ""to_y"": -135.355}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:28,2026-01-01 08:22:31,Lift-5-F2,C2-1,,,138.393,-135.355,2,142.153,-135.436,2,completed,1348.303,2026-01-01 08:22:28,segment_corridor,food_trolley,,Lift-5-F2,C2-1,,3.134,0.0,3.761,0.0,"{""type"": ""corridor"", ""from"": ""Lift-5-F2"", ""to"": ""C2-1"", ""duration"": 3.1340603101691795, ""distance_m"": 3.760872372203015, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 142.153, ""to_y"": -135.436, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:31,2026-01-01 08:22:34,C2-1,C2-2,,,142.153,-135.436,2,142.153,-138.602,2,completed,1351.437,2026-01-01 08:22:31,segment_corridor,food_trolley,,C2-1,C2-2,,2.638,0.0,3.166,0.0,"{""type"": ""corridor"", ""from"": ""C2-1"", ""to"": ""C2-2"", ""duration"": 2.638333333333331, ""distance_m"": 3.165999999999997, ""from_x"": 142.153, ""from_y"": -135.436, ""to_x"": 142.153, ""to_y"": -138.602, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:34,2026-01-01 08:22:43,C2-2,C2-3,,,142.153,-138.602,2,142.469,-149.736,2,completed,1354.075,2026-01-01 08:22:34,segment_corridor,food_trolley,,C2-2,C2-3,,9.282,0.0,11.138,0.0,"{""type"": ""corridor"", ""from"": ""C2-2"", ""to"": ""C2-3"", ""duration"": 9.282069483088815, ""distance_m"": 11.138483379706578, ""from_x"": 142.153, ""from_y"": -138.602, ""to_x"": 142.469, ""to_y"": -149.736, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:43,2026-01-01 08:22:46,C2-3,C2-4,,,142.469,-149.736,2,138.449,-149.882,2,completed,1363.357,2026-01-01 08:22:43,segment_corridor,food_trolley,,C2-3,C2-4,,3.352,0.0,4.023,0.0,"{""type"": ""corridor"", ""from"": ""C2-3"", ""to"": ""C2-4"", ""duration"": 3.3522086417431836, ""distance_m"": 4.02265037009182, ""from_x"": 142.469, ""from_y"": -149.736, ""to_x"": 138.449, ""to_y"": -149.882, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:46,2026-01-01 08:22:50,C2-4,C2-5,,,138.449,-149.882,2,134.284,-149.468,2,completed,1366.71,2026-01-01 08:22:46,segment_corridor,food_trolley,,C2-4,C2-5,,3.488,0.0,4.186,0.0,"{""type"": ""corridor"", ""from"": ""C2-4"", ""to"": ""C2-5"", ""duration"": 3.48793764677322, ""distance_m"": 4.185525176127864, ""from_x"": 138.449, ""from_y"": -149.882, ""to_x"": 134.284, ""to_y"": -149.468, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:22:50,2026-01-01 08:23:10,C2-5,C2-6,,,134.284,-149.468,2,133.869,-125.703,2,completed,1370.197,2026-01-01 08:22:50,segment_corridor,food_trolley,,C2-5,C2-6,,19.807,0.0,23.769,0.0,"{""type"": ""corridor"", ""from"": ""C2-5"", ""to"": ""C2-6"", ""duration"": 19.807186020622797, ""distance_m"": 23.768623224747355, ""from_x"": 134.284, ""from_y"": -149.468, ""to_x"": 133.869, ""to_y"": -125.703, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:10,2026-01-01 08:23:29,C2-6,C2-7,,,133.869,-125.703,2,133.817,-102.025,2,completed,1390.005,2026-01-01 08:23:10,segment_corridor,food_trolley,,C2-6,C2-7,,19.732,0.0,23.678,0.0,"{""type"": ""corridor"", ""from"": ""C2-6"", ""to"": ""C2-7"", ""duration"": 19.731714249456942, ""distance_m"": 23.67805709934833, ""from_x"": 133.869, ""from_y"": -125.703, ""to_x"": 133.817, ""to_y"": -102.025, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:29,2026-01-01 08:23:36,C2-7,C2-8,,,133.817,-102.025,2,133.864,-93.484,2,completed,1409.736,2026-01-01 08:23:29,segment_corridor,food_trolley,,C2-7,C2-8,,7.118,0.0,8.541,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-8"", ""duration"": 7.117607763692652, ""distance_m"": 8.541129316431181, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.864, ""to_y"": -93.484, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:36,2026-01-01 08:23:43,C2-8,C2-14,,,133.864,-93.484,2,133.763,-85.18,2,completed,1416.854,2026-01-01 08:23:36,segment_corridor,food_trolley,,C2-8,C2-14,,6.921,0.0,8.305,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-14"", ""duration"": 6.920511832789367, ""distance_m"": 8.30461419934724, ""from_x"": 133.864, ""from_y"": -93.484, ""to_x"": 133.763, ""to_y"": -85.18, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:43,2026-01-01 08:23:46,C2-14,C2-13,,,133.763,-85.18,2,137.466,-85.343,2,completed,1423.775,2026-01-01 08:23:43,segment_corridor,food_trolley,,C2-14,C2-13,,3.089,0.0,3.707,0.0,"{""type"": ""corridor"", ""from"": ""C2-14"", ""to"": ""C2-13"", ""duration"": 3.0888214670899274, ""distance_m"": 3.7065857605079127, ""from_x"": 133.763, ""from_y"": -85.18, ""to_x"": 137.466, ""to_y"": -85.343, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:46,2026-01-01 08:23:49,C2-13,C2-12,,,137.466,-85.343,2,140.491,-85.343,2,completed,1426.863,2026-01-01 08:23:46,segment_corridor,food_trolley,,C2-13,C2-12,,2.521,0.0,3.025,0.0,"{""type"": ""corridor"", ""from"": ""C2-13"", ""to"": ""C2-12"", ""duration"": 2.5208333333333384, ""distance_m"": 3.0250000000000057, ""from_x"": 137.466, ""from_y"": -85.343, ""to_x"": 140.491, ""to_y"": -85.343, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:49,2026-01-01 08:23:58,C2-12,C2-10,,,140.491,-85.343,2,151.725,-84.757,2,completed,1429.384,2026-01-01 08:23:49,segment_corridor,food_trolley,,C2-12,C2-10,,9.374,0.0,11.249,0.0,"{""type"": ""corridor"", ""from"": ""C2-12"", ""to"": ""C2-10"", ""duration"": 9.374394498964822, ""distance_m"": 11.249273398757786, ""from_x"": 140.491, ""from_y"": -85.343, ""to_x"": 151.725, ""to_y"": -84.757, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:23:58,2026-01-01 08:24:03,C2-10,C2-11,,,151.725,-84.757,2,157.402,-84.491,2,completed,1438.759,2026-01-01 08:23:58,segment_corridor,food_trolley,,C2-10,C2-11,,4.736,0.0,5.683,0.0,"{""type"": ""corridor"", ""from"": ""C2-10"", ""to"": ""C2-11"", ""duration"": 4.736023663252627, ""distance_m"": 5.683228395903153, ""from_x"": 151.725, ""from_y"": -84.757, ""to_x"": 157.402, ""to_y"": -84.491, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,corridor,2026-01-01 08:24:03,2026-01-01 08:24:05,C2-11,AMR-CENTRE,,,157.402,-84.491,2,157.693,-81.762,2,completed,1443.495,2026-01-01 08:24:03,segment_corridor,food_trolley,,C2-11,AMR-CENTRE,,2.287,0.0,2.744,0.0,"{""type"": ""corridor"", ""from"": ""C2-11"", ""to"": ""AMR-CENTRE"", ""duration"": 2.2870593078837693, ""distance_m"": 2.744471169460523, ""from_x"": 157.402, ""from_y"": -84.491, ""to_x"": 157.693, ""to_y"": -81.762, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-3,RETURN-AMR-A-3-1,dropoff,2026-01-01 08:24:05,2026-01-01 08:24:25,,,,,,,,,,,completed,1445.782,2026-01-01 08:24:05,segment_dropoff,food_trolley,,ENDOSCOPY-DH,AMR-CENTRE,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""AMR-CENTRE"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-3,T13,,2026-01-01 08:00:00,2026-01-01 08:00:00,,,,,,,,,,,overrun,1282.942,2026-01-01 08:21:22,task_overrun,goods_cage,,RD,ENDOSCOPY-DH,,460.034,0.0,0.0,300,Task T13 exceeded target by 160.034 seconds
AMR-A-2,T12,,2026-01-01 08:22:23,2026-01-01 08:22:23,,,,,,,,,,,finish,1343.776,2026-01-01 08:22:23,task_complete,goods_cage,,RD,BIRTHING-SUITE-DH,,0.0,0.0,0.0,0.0,Task T12 completed
AMR-A-2,RETURN-AMR-A-2-2,,2026-01-01 08:22:23,2026-01-01 08:22:24,,,BIRTHING-SUITE-DH,AMR-CENTRE,,,,,,,start,1343.776,2026-01-01 08:22:23,task_assigned,food_trolley,,BIRTHING-SUITE-DH,AMR-CENTRE,,0.0,0.0,0.0,214.773,Assigned task to AMR-A-2
AMR-A-2,RETURN-AMR-A-2-2,pickup,2026-01-01 08:22:23,2026-01-01 08:22:43,,,,,,,,,,,completed,1343.776,2026-01-01 08:22:23,segment_pickup,food_trolley,,BIRTHING-SUITE-DH,AMR-CENTRE,,20.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""BIRTHING-SUITE-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:22:43,2026-01-01 08:22:47,BIRTHING-SUITE-DH,C1-15,,,73.428,-9.868,1,77.438,-10.134,1,completed,1363.776,2026-01-01 08:22:43,segment_corridor,food_trolley,,BIRTHING-SUITE-DH,C1-15,,3.349,0.0,4.019,0.0,"{""type"": ""corridor"", ""from"": ""BIRTHING-SUITE-DH"", ""to"": ""C1-15"", ""duration"": 3.3490106333396814, ""distance_m"": 4.018812760007617, ""from_x"": 73.428, ""from_y"": -9.868, ""to_x"": 77.438, ""to_y"": -10.134, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:22:47,2026-01-01 08:23:04,C1-15,C1-14,,,77.438,-10.134,1,77.167,-30.539,1,completed,1367.125,2026-01-01 08:22:47,segment_corridor,food_trolley,,C1-15,C1-14,,17.006,0.0,20.407,0.0,"{""type"": ""corridor"", ""from"": ""C1-15"", ""to"": ""C1-14"", ""duration"": 17.005666253405725, ""distance_m"": 20.40679950408687, ""from_x"": 77.438, ""from_y"": -10.134, ""to_x"": 77.167, ""to_y"": -30.539, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:23:04,2026-01-01 08:23:19,C1-14,C1-13,,,77.167,-30.539,1,77.478,-49.417,1,completed,1384.131,2026-01-01 08:23:04,segment_corridor,food_trolley,,C1-14,C1-13,,15.734,0.0,18.881,0.0,"{""type"": ""corridor"", ""from"": ""C1-14"", ""to"": ""C1-13"", ""duration"": 15.733801303951383, ""distance_m"": 18.880561564741658, ""from_x"": 77.167, ""from_y"": -30.539, ""to_x"": 77.478, ""to_y"": -49.417, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:23:19,2026-01-01 08:23:28,C1-13,C1-12,,,77.478,-49.417,1,77.249,-59.896,1,completed,1399.865,2026-01-01 08:23:19,segment_corridor,food_trolley,,C1-13,C1-12,,8.735,0.0,10.482,0.0,"{""type"": ""corridor"", ""from"": ""C1-13"", ""to"": ""C1-12"", ""duration"": 8.734584913498242, ""distance_m"": 10.48150189619789, ""from_x"": 77.478, ""from_y"": -49.417, ""to_x"": 77.249, ""to_y"": -59.896, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:23:28,2026-01-01 08:23:41,C1-12,C1-9,,,77.249,-59.896,1,77.326,-75.829,1,completed,1408.599,2026-01-01 08:23:28,segment_corridor,food_trolley,,C1-12,C1-9,,13.278,0.0,15.933,0.0,"{""type"": ""corridor"", ""from"": ""C1-12"", ""to"": ""C1-9"", ""duration"": 13.277655049409551, ""distance_m"": 15.933186059291462, ""from_x"": 77.249, ""from_y"": -59.896, ""to_x"": 77.326, ""to_y"": -75.829, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:23:41,2026-01-01 08:23:52,C1-9,C1-8,,,77.326,-75.829,1,90.591,-75.689,1,completed,1421.877,2026-01-01 08:23:41,segment_corridor,food_trolley,,C1-9,C1-8,,11.055,0.0,13.266,0.0,"{""type"": ""corridor"", ""from"": ""C1-9"", ""to"": ""C1-8"", ""duration"": 11.054782304756417, ""distance_m"": 13.265738765707699, ""from_x"": 77.326, ""from_y"": -75.829, ""to_x"": 90.591, ""to_y"": -75.689, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:23:52,2026-01-01 08:24:00,C1-8,C1-7,,,90.591,-75.689,1,99.779,-75.781,1,completed,1432.932,2026-01-01 08:23:52,segment_corridor,food_trolley,,C1-8,C1-7,,7.657,0.0,9.188,0.0,"{""type"": ""corridor"", ""from"": ""C1-8"", ""to"": ""C1-7"", ""duration"": 7.657050491032579, ""distance_m"": 9.188460589239094, ""from_x"": 90.591, ""from_y"": -75.689, ""to_x"": 99.779, ""to_y"": -75.781, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:00,2026-01-01 08:24:06,C1-7,C1-6,,,99.779,-75.781,1,107.222,-75.958,1,completed,1440.589,2026-01-01 08:24:00,segment_corridor,food_trolley,,C1-7,C1-6,,6.204,0.0,7.445,0.0,"{""type"": ""corridor"", ""from"": ""C1-7"", ""to"": ""C1-6"", ""duration"": 6.204253581213455, ""distance_m"": 7.445104297456146, ""from_x"": 99.779, ""from_y"": -75.781, ""to_x"": 107.222, ""to_y"": -75.958, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:06,2026-01-01 08:24:28,C1-6,C1-5,,,107.222,-75.958,1,133.845,-75.784,1,completed,1446.793,2026-01-01 08:24:06,segment_corridor,food_trolley,,C1-6,C1-5,,22.186,0.0,26.624,0.0,"{""type"": ""corridor"", ""from"": ""C1-6"", ""to"": ""C1-5"", ""duration"": 22.186307166683793, ""distance_m"": 26.62356860002055, ""from_x"": 107.222, ""from_y"": -75.958, ""to_x"": 133.845, ""to_y"": -75.784, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:28,2026-01-01 08:24:33,C1-5,C1-4,,,133.845,-75.784,1,139.011,-75.504,1,completed,1468.979,2026-01-01 08:24:28,segment_corridor,food_trolley,,C1-5,C1-4,,4.311,0.0,5.174,0.0,"{""type"": ""corridor"", ""from"": ""C1-5"", ""to"": ""C1-4"", ""duration"": 4.3113187593176665, ""distance_m"": 5.173582511181199, ""from_x"": 133.845, ""from_y"": -75.784, ""to_x"": 139.011, ""to_y"": -75.504, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:33,2026-01-01 08:24:37,C1-4,C1-3,,,139.011,-75.504,1,143.506,-75.521,1,completed,1473.29,2026-01-01 08:24:33,segment_corridor,food_trolley,,C1-4,C1-3,,3.746,0.0,4.495,0.0,"{""type"": ""corridor"", ""from"": ""C1-4"", ""to"": ""C1-3"", ""duration"": 3.7458601222623873, ""distance_m"": 4.495032146714864, ""from_x"": 139.011, ""from_y"": -75.504, ""to_x"": 143.506, ""to_y"": -75.521, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:37,2026-01-01 08:24:41,C1-3,C1-25,,,143.506,-75.521,1,143.587,-80.986,1,completed,1477.036,2026-01-01 08:24:37,segment_corridor,food_trolley,,C1-3,C1-25,,4.555,0.0,5.466,0.0,"{""type"": ""corridor"", ""from"": ""C1-3"", ""to"": ""C1-25"", ""duration"": 4.554666867925447, ""distance_m"": 5.465600241510536, ""from_x"": 143.506, ""from_y"": -75.521, ""to_x"": 143.587, ""to_y"": -80.986, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:41,2026-01-01 08:24:45,C1-25,C1-24,,,143.587,-80.986,1,143.407,-85.152,1,completed,1481.591,2026-01-01 08:24:41,segment_corridor,food_trolley,,C1-25,C1-24,,3.475,0.0,4.17,0.0,"{""type"": ""corridor"", ""from"": ""C1-25"", ""to"": ""C1-24"", ""duration"": 3.4749056741794333, ""distance_m"": 4.16988680901532, ""from_x"": 143.587, ""from_y"": -80.986, ""to_x"": 143.407, ""to_y"": -85.152, ""from_floor"": 1, ""to_floor"": 1}"
AMR-A-2,RETURN-AMR-A-2-2,corridor,2026-01-01 08:24:45,2026-01-01 08:24:47,C1-24,C1-23,,,143.407,-85.152,1,140.674,-85.184,1,completed,1485.066,2026-01-01 08:24:45,segment_corridor,food_trolley,,C1-24,C1-23,,2.278,0.0,2.733,0.0,"{""type"": ""corridor"", ""from"": ""C1-24"", ""to"": ""C1-23"", ""duration"": 2.2776561112492657, ""distance_m"": 2.7331873334991186, ""from_x"": 143.407, ""from_y"": -85.152, ""to_x"": 140.674, ""to_y"": -85.184, ""from_floor"": 1, ""to_floor"": 1}"
