amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,payload_instance_id,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type,pending_reason,tracked_item_exchange,exchange_mode,tracked_item_source_payload,tracked_items
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:18:57,2026-01-02 08:19:04,C0-77,C0-78,,,160.201,-93.062,0,151.853,-93.062,0,completed,98337.591,2026-01-02 08:18:57,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-77,C0-78,,6.957,0.0,8.348,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-77"", ""to"": ""C0-78"", ""duration"": 6.956666666666655, ""distance_m"": 8.347999999999985, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 160.201, ""from_y"": -93.062, ""to_x"": 151.853, ""to_y"": -93.062, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:04,2026-01-02 08:19:13,C0-78,C0-10,,,151.853,-93.062,0,151.906,-103.332,0,completed,98344.548,2026-01-02 08:19:04,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-78,C0-10,,8.558,0.0,10.27,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-78"", ""to"": ""C0-10"", ""duration"": 8.558447297196428, ""distance_m"": 10.270136756635713, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.853, ""from_y"": -93.062, ""to_x"": 151.906, ""to_y"": -103.332, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:13,2026-01-02 08:19:18,C0-10,C0-107,,,151.906,-103.332,0,151.875,-110.231,0,completed,98353.106,2026-01-02 08:19:13,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-10,C0-107,,5.749,0.0,6.899,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-10"", ""to"": ""C0-107"", ""duration"": 5.749224706186238, ""distance_m"": 6.899069647423485, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.906, ""from_y"": -103.332, ""to_x"": 151.875, ""to_y"": -110.231, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:18,2026-01-02 08:19:25,C0-107,C0-82,,,151.875,-110.231,0,151.957,-118.723,0,completed,98358.856,2026-01-02 08:19:18,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-107,C0-82,,7.077,0.0,8.492,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-107"", ""to"": ""C0-82"", ""duration"": 7.076996577331065, ""distance_m"": 8.492395892797278, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.875, ""from_y"": -110.231, ""to_x"": 151.957, ""to_y"": -118.723, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:25,2026-01-02 08:19:29,C0-82,C0-12,,,151.957,-118.723,0,151.969,-122.524,0,completed,98365.933,2026-01-02 08:19:25,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-82,C0-12,,3.168,0.0,3.801,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-82"", ""to"": ""C0-12"", ""duration"": 3.167515785280321, ""distance_m"": 3.8010189423363854, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.957, ""from_y"": -118.723, ""to_x"": 151.969, ""to_y"": -122.524, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:29,2026-01-02 08:19:37,C0-12,C0-13,,,151.969,-122.524,0,151.939,-132.199,0,completed,98369.1,2026-01-02 08:19:29,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-12,C0-13,,8.063,0.0,9.675,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-12"", ""to"": ""C0-13"", ""duration"": 8.062538759596766, ""distance_m"": 9.675046511516118, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.969, ""from_y"": -122.524, ""to_x"": 151.939, ""to_y"": -132.199, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:37,2026-01-02 08:19:45,C0-13,C0-14,,,151.939,-132.199,0,142.333,-132.392,0,completed,98377.163,2026-01-02 08:19:37,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-13,C0-14,,8.007,0.0,9.608,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-13"", ""to"": ""C0-14"", ""duration"": 8.006615537236133, ""distance_m"": 9.607938644683358, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.939, ""from_y"": -132.199, ""to_x"": 142.333, ""to_y"": -132.392, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:45,2026-01-02 08:19:47,C0-14,C0-15,,,142.333,-132.392,0,142.311,-135.582,0,completed,98385.169,2026-01-02 08:19:45,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-14,C0-15,,2.658,0.0,3.19,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-14"", ""to"": ""C0-15"", ""duration"": 2.6583965509724488, ""distance_m"": 3.1900758611669384, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.333, ""from_y"": -132.392, ""to_x"": 142.311, ""to_y"": -135.582, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:47,2026-01-02 08:19:50,C0-15,C0-44,,,142.311,-135.582,0,142.385,-138.767,0,completed,98387.828,2026-01-02 08:19:47,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-15,C0-44,,2.655,0.0,3.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-15"", ""to"": ""C0-44"", ""duration"": 2.6548829488740613, ""distance_m"": 3.1858595386488733, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.311, ""from_y"": -135.582, ""to_x"": 142.385, ""to_y"": -138.767, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:50,2026-01-02 08:19:57,C0-44,C0-45,,,142.385,-138.767,0,142.637,-146.743,0,completed,98390.483,2026-01-02 08:19:50,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-44,C0-45,,6.65,0.0,7.98,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-44"", ""to"": ""C0-45"", ""duration"": 6.649983291541249, ""distance_m"": 7.979979949849498, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.385, ""from_y"": -138.767, ""to_x"": 142.637, ""to_y"": -146.743, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:57,2026-01-02 08:19:59,C0-45,C0-16,,,142.637,-146.743,0,142.744,-150.046,0,completed,98397.133,2026-01-02 08:19:57,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-45,C0-16,,2.754,0.0,3.305,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-45"", ""to"": ""C0-16"", ""duration"": 2.7539438891241836, ""distance_m"": 3.30473266694902, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.637, ""from_y"": -146.743, ""to_x"": 142.744, ""to_y"": -150.046, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:19:59,2026-01-02 08:20:01,C0-16,C0-50,,,142.744,-150.046,0,145.0,-150.0,0,completed,98399.886,2026-01-02 08:19:59,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-16,C0-50,,1.88,0.0,2.256,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-16"", ""to"": ""C0-50"", ""duration"": 1.880390769080843, ""distance_m"": 2.2564689228970116, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.744, ""from_y"": -150.046, ""to_x"": 145.0, ""to_y"": -150.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:20:01,2026-01-02 08:20:21,C0-50,C0-83,,,145.0,-150.0,0,144.848,-174.179,0,completed,98401.767,2026-01-02 08:20:01,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-50,C0-83,,20.15,0.0,24.179,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-50"", ""to"": ""C0-83"", ""duration"": 20.149564804371224, ""distance_m"": 24.17947776524547, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 145.0, ""from_y"": -150.0, ""to_x"": 144.848, ""to_y"": -174.179, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:20:21,2026-01-02 08:20:25,C0-83,C0-84,,,144.848,-174.179,0,140.264,-174.244,0,completed,98421.916,2026-01-02 08:20:21,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-83,C0-84,,3.82,0.0,4.584,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-83"", ""to"": ""C0-84"", ""duration"": 3.820384015747343, ""distance_m"": 4.584460818896812, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 144.848, ""from_y"": -174.179, ""to_x"": 140.264, ""to_y"": -174.244, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,corridor,2026-01-02 08:20:25,2026-01-02 08:20:28,C0-84,D4-PHARMACY,,,140.264,-174.244,0,140.351,-171.506,0,completed,98425.737,2026-01-02 08:20:25,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,C0-84,D4-PHARMACY,,2.283,0.0,2.739,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-84"", ""to"": ""D4-PHARMACY"", ""duration"": 2.282818220484885, ""distance_m"": 2.7393818645818615, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.264, ""from_y"": -174.244, ""to_x"": 140.351, ""to_y"": -171.506, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,dropoff,2026-01-02 08:20:28,2026-01-02 08:20:48,,,,,,,,,,,completed,98428.02,2026-01-02 08:20:28,segment_dropoff,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,D7-PHARMACY,D4-PHARMACY,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""D4-PHARMACY"", ""duration"": 20.0, ""inventory_space"": """", ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00005,,2026-01-02 08:04:36,2026-01-02 08:04:36,,,,,,,,,,,finish,97476.417,2026-01-02 08:04:36,task_complete,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00005-000006,,D7-PHARMACY,D1-PHARMACY,,0.0,0.0,0.0,0.0,0.0,Task GEN_PHARMACY_D1_00005 completed,task_generation,D1,,0.0,Pharmacy Box,,False,,,{}
AMR-A-1,GEN_PHARMACY_D2_00006,,2026-01-02 08:10:04,2026-01-02 08:10:04,,,,,,,,,,,finish,97804.573,2026-01-02 08:10:04,task_complete,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D2_00006-000007,,D7-PHARMACY,D2-PHARMACY,,0.0,0.0,0.0,0.0,0.0,Task GEN_PHARMACY_D2_00006 completed,task_generation,D2,,0.0,Pharmacy Box,,False,,,{}
AMR-A-1,GEN_PHARMACY_D3_00007,,2026-01-02 08:15:40,2026-01-02 08:15:40,,,,,,,,,,,finish,98140.64,2026-01-02 08:15:40,task_complete,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D3_00007-000008,,D7-PHARMACY,D3-PHARMACY,,0.0,0.0,0.0,0.0,0.0,Task GEN_PHARMACY_D3_00007 completed,task_generation,D3,,0.0,Pharmacy Box,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00008,,2026-01-02 08:20:48,2026-01-02 08:20:48,,,,,,,,,,,finish,98448.02,2026-01-02 08:20:48,task_complete,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00008-000009,,D7-PHARMACY,D4-PHARMACY,,0.0,0.0,0.0,0.0,0.0,Task GEN_PHARMACY_D4_00008 completed,task_generation,D4,,0.0,Pharmacy Box,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,,2026-01-02 08:20:48,2026-01-02 08:20:49,,,D4-PHARMACY,AMR-CENTRE,,,,,,,start,98448.02,2026-01-02 08:20:48,task_assigned,,,,D4-PHARMACY,AMR-CENTRE,,0.0,0.0,0.0,0.0,186.277,Assigned task to AMR-A-1,,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,pickup,2026-01-02 08:20:48,2026-01-02 08:21:08,,,,,,,,,,,completed,98448.02,2026-01-02 08:20:48,segment_pickup,,,,D4-PHARMACY,AMR-CENTRE,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""D4-PHARMACY"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:08,2026-01-02 08:21:10,D4-PHARMACY,C0-84,,,140.351,-171.506,0,140.264,-174.244,0,completed,98468.02,2026-01-02 08:21:08,segment_corridor,,,,D4-PHARMACY,C0-84,,2.283,0.0,2.739,0.0,0.0,"{""type"": ""corridor"", ""from"": ""D4-PHARMACY"", ""to"": ""C0-84"", ""duration"": 2.282818220484885, ""distance_m"": 2.7393818645818615, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.351, ""from_y"": -171.506, ""to_x"": 140.264, ""to_y"": -174.244, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:10,2026-01-02 08:21:14,C0-84,C0-83,,,140.264,-174.244,0,144.848,-174.179,0,completed,98470.302,2026-01-02 08:21:10,segment_corridor,,,,C0-84,C0-83,,3.82,0.0,4.584,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-84"", ""to"": ""C0-83"", ""duration"": 3.820384015747343, ""distance_m"": 4.584460818896812, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.264, ""from_y"": -174.244, ""to_x"": 144.848, ""to_y"": -174.179, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:14,2026-01-02 08:21:34,C0-83,C0-50,,,144.848,-174.179,0,145.0,-150.0,0,completed,98474.123,2026-01-02 08:21:14,segment_corridor,,,,C0-83,C0-50,,20.15,0.0,24.179,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-83"", ""to"": ""C0-50"", ""duration"": 20.149564804371224, ""distance_m"": 24.17947776524547, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 144.848, ""from_y"": -174.179, ""to_x"": 145.0, ""to_y"": -150.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:34,2026-01-02 08:21:36,C0-50,C0-16,,,145.0,-150.0,0,142.744,-150.046,0,completed,98494.272,2026-01-02 08:21:34,segment_corridor,,,,C0-50,C0-16,,1.88,0.0,2.256,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-50"", ""to"": ""C0-16"", ""duration"": 1.880390769080843, ""distance_m"": 2.2564689228970116, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 145.0, ""from_y"": -150.0, ""to_x"": 142.744, ""to_y"": -150.046, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:36,2026-01-02 08:21:38,C0-16,C0-45,,,142.744,-150.046,0,142.637,-146.743,0,completed,98496.153,2026-01-02 08:21:36,segment_corridor,,,,C0-16,C0-45,,2.754,0.0,3.305,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-16"", ""to"": ""C0-45"", ""duration"": 2.7539438891241836, ""distance_m"": 3.30473266694902, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.744, ""from_y"": -150.046, ""to_x"": 142.637, ""to_y"": -146.743, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:38,2026-01-02 08:21:45,C0-45,C0-44,,,142.637,-146.743,0,142.385,-138.767,0,completed,98498.907,2026-01-02 08:21:38,segment_corridor,,,,C0-45,C0-44,,6.65,0.0,7.98,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-45"", ""to"": ""C0-44"", ""duration"": 6.649983291541249, ""distance_m"": 7.979979949849498, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.637, ""from_y"": -146.743, ""to_x"": 142.385, ""to_y"": -138.767, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:45,2026-01-02 08:21:48,C0-44,C0-15,,,142.385,-138.767,0,142.311,-135.582,0,completed,98505.557,2026-01-02 08:21:45,segment_corridor,,,,C0-44,C0-15,,2.655,0.0,3.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-44"", ""to"": ""C0-15"", ""duration"": 2.6548829488740613, ""distance_m"": 3.1858595386488733, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.385, ""from_y"": -138.767, ""to_x"": 142.311, ""to_y"": -135.582, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:48,2026-01-02 08:21:50,C0-15,C0-14,,,142.311,-135.582,0,142.333,-132.392,0,completed,98508.212,2026-01-02 08:21:48,segment_corridor,,,,C0-15,C0-14,,2.658,0.0,3.19,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-15"", ""to"": ""C0-14"", ""duration"": 2.6583965509724488, ""distance_m"": 3.1900758611669384, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.311, ""from_y"": -135.582, ""to_x"": 142.333, ""to_y"": -132.392, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:50,2026-01-02 08:21:58,C0-14,C0-13,,,142.333,-132.392,0,151.939,-132.199,0,completed,98510.87,2026-01-02 08:21:50,segment_corridor,,,,C0-14,C0-13,,8.007,0.0,9.608,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-14"", ""to"": ""C0-13"", ""duration"": 8.006615537236133, ""distance_m"": 9.607938644683358, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.333, ""from_y"": -132.392, ""to_x"": 151.939, ""to_y"": -132.199, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:21:58,2026-01-02 08:22:06,C0-13,C0-12,,,151.939,-132.199,0,151.969,-122.524,0,completed,98518.877,2026-01-02 08:21:58,segment_corridor,,,,C0-13,C0-12,,8.063,0.0,9.675,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-13"", ""to"": ""C0-12"", ""duration"": 8.062538759596766, ""distance_m"": 9.675046511516118, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.939, ""from_y"": -132.199, ""to_x"": 151.969, ""to_y"": -122.524, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:06,2026-01-02 08:22:10,C0-12,C0-82,,,151.969,-122.524,0,151.957,-118.723,0,completed,98526.939,2026-01-02 08:22:06,segment_corridor,,,,C0-12,C0-82,,3.168,0.0,3.801,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-12"", ""to"": ""C0-82"", ""duration"": 3.167515785280321, ""distance_m"": 3.8010189423363854, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.969, ""from_y"": -122.524, ""to_x"": 151.957, ""to_y"": -118.723, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:10,2026-01-02 08:22:17,C0-82,C0-107,,,151.957,-118.723,0,151.875,-110.231,0,completed,98530.107,2026-01-02 08:22:10,segment_corridor,,,,C0-82,C0-107,,7.077,0.0,8.492,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-82"", ""to"": ""C0-107"", ""duration"": 7.076996577331065, ""distance_m"": 8.492395892797278, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.957, ""from_y"": -118.723, ""to_x"": 151.875, ""to_y"": -110.231, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:17,2026-01-02 08:22:22,C0-107,C0-10,,,151.875,-110.231,0,151.906,-103.332,0,completed,98537.184,2026-01-02 08:22:17,segment_corridor,,,,C0-107,C0-10,,5.749,0.0,6.899,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-107"", ""to"": ""C0-10"", ""duration"": 5.749224706186238, ""distance_m"": 6.899069647423485, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.875, ""from_y"": -110.231, ""to_x"": 151.906, ""to_y"": -103.332, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:22,2026-01-02 08:22:31,C0-10,C0-78,,,151.906,-103.332,0,151.853,-93.062,0,completed,98542.933,2026-01-02 08:22:22,segment_corridor,,,,C0-10,C0-78,,8.558,0.0,10.27,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-10"", ""to"": ""C0-78"", ""duration"": 8.558447297196428, ""distance_m"": 10.270136756635713, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.906, ""from_y"": -103.332, ""to_x"": 151.853, ""to_y"": -93.062, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:31,2026-01-02 08:22:38,C0-78,C0-9,,,151.853,-93.062,0,151.815,-84.679,0,completed,98551.491,2026-01-02 08:22:31,segment_corridor,,,,C0-78,C0-9,,6.986,0.0,8.383,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-78"", ""to"": ""C0-9"", ""duration"": 6.9859051052021055, ""distance_m"": 8.383086126242526, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.853, ""from_y"": -93.062, ""to_x"": 151.815, ""to_y"": -84.679, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:38,2026-01-02 08:22:47,C0-9,C0-23,,,151.815,-84.679,0,140.608,-84.673,0,completed,98558.477,2026-01-02 08:22:38,segment_corridor,,,,C0-9,C0-23,,9.339,0.0,11.207,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-23"", ""duration"": 9.33916800511575, ""distance_m"": 11.207001606138899, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 140.608, ""to_y"": -84.673, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:22:47,2026-01-02 08:22:50,C0-23,Lift-2-F0,,,140.608,-84.673,0,140.476,-81.715,0,completed,98567.816,2026-01-02 08:22:47,segment_corridor,,,,C0-23,Lift-2-F0,,2.467,0.0,2.961,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-23"", ""to"": ""Lift-2-F0"", ""duration"": 2.4674531403858504, ""distance_m"": 2.96094376846302, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.608, ""from_y"": -84.673, ""to_x"": 140.476, ""to_y"": -81.715, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,lift_transfer,2026-01-02 08:22:50,2026-01-02 08:23:14,Lift-2-F0,Lift-2-F2,,,140.476,-81.715,0,140.476,-81.715,2,completed,98570.284,2026-01-02 08:22:50,segment_lift_transfer,,,,Lift-2-F0,Lift-2-F2,Lift-2,24.444,0.0,8.0,0.021564102564102565,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-2"", ""from"": ""Lift-2-F0"", ""to"": ""Lift-2-F2"", ""from_floor"": 0, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 24.444444444437977, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.021564102564102565, ""from_x"": 140.476, ""from_y"": -81.715, ""to_x"": 140.476, ""to_y"": -81.715}",,,,0.0,,,False,,,{}
AMR-A-1,RETURN-AMR-A-1-3,corridor,2026-01-02 08:23:14,2026-01-02 08:23:17,Lift-2-F2,C2-12,,,140.476,-81.715,2,140.54,-85.162,2,completed,98594.728,2026-01-02 08:23:14,segment_corridor,,,,Lift-2-F2,C2-12,,2.873,0.0,3.448,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-2-F2"", ""to"": ""C2-12"", ""duration"": 2.8729950738635908, ""distance_m"": 3.4475940886363086, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.476, ""from_y"": -81.715, ""to_x"": 140.54, ""to_y"": -85.162, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
